F_lbf,pc_psi,D_chamber_in,t_chamber_in,Lc_m,ac_at,ae_at,mdot_kg/s,Dt_in,De_in,C_star_ms,Cf,Isp_s,T_chamber_K,sigma_vM_MPa,total_length_mm
2300,400,4.063,0.75,0.366369885,2.784023112,3.537882306,6.082002652,2.435064135,4.580175241,1362.418374,1.234687795,171.5327189,2174.087424,6.932089066,458.5225463
2300,400,5.501,0.562,0.213616225,5.103433752,3.585716962,6.082002652,2.435064135,4.611034875,1362.418374,1.234687795,171.5327189,2174.087424,12.52517794,313.7634027
2300,400,5.189,0.719,0.235496657,4.540948046,3.580314149,6.082002652,2.435064135,4.607559705,1362.418374,1.234687795,171.5327189,2174.087424,9.234924632,334.0381417
2300,400,4.897,0.864,0.260348691,4.044263089,3.573655362,6.082002652,2.435064135,4.603273065,1362.418374,1.234687795,171.5327189,2174.087424,7.252620223,357.3460273
2400,400,4.026,0.237,0.388246361,2.619650338,3.529170117,6.34643755,2.487437097,4.67292062,1362.418374,1.234687795,171.5327189,2174.087424,21.73721994,481.5656628
2400,400,5.047,0.258,0.256604292,4.116824898,3.57477428,6.34643755,2.487437097,4.7030156,1362.418374,1.234687795,171.5327189,2174.087424,25.0318054,355.9272968
2400,400,4.813,0.375,0.27907135,3.743928182,3.568202329,6.34643755,2.487437097,4.698690543,1362.418374,1.234687795,171.5327189,2174.087424,16.42340373,377.1213138
2400,400,4.563,0.5,0.307341027,3.365090306,3.55924519,6.34643755,2.487437097,4.692789354,1362.418374,1.234687795,171.5327189,2174.087424,11.6777464,403.9796687
2400,400,4.313,0.625,0.341046451,3.006454962,3.547507866,6.34643755,2.487437097,4.685045258,1362.418374,1.234687795,171.5327189,2174.087424,8.830351998,436.2000293
2400,400,4.063,0.75,0.381565898,2.668022149,3.531898581,6.34643755,2.487437097,4.674726629,1362.418374,1.234687795,171.5327189,2174.087424,6.932089066,475.1313936
2400,400,5.761,0.432,0.205575969,5.364034179,3.587689755,6.34643755,2.487437097,4.711503816,1362.418374,1.234687795,171.5327189,2174.087424,17.06446604,308.5949657
2400,400,5.501,0.562,0.221603656,4.890790679,3.583881803,6.34643755,2.487437097,4.709002772,1362.418374,1.234687795,171.5327189,2174.087424,12.52517794,323.3003776
2400,400,5.189,0.719,0.244555879,4.351741877,3.578034258,6.34643755,2.487437097,4.705159544,1362.418374,1.234687795,171.5327189,2174.087424,9.234924632,344.6321797
2400,400,4.897,0.864,0.270602183,3.875752127,3.570726486,6.34643755,2.487437097,4.700352183,1362.418374,1.234687795,171.5327189,2174.087424,7.252620223,369.1134992
1000,420,2.9,0.3,0.296959872,3.444345908,3.682597087,2.629691823,1.562588479,2.998621982,1362.416729,1.241571093,172.4887936,2174.169162,12.9880699,359.8519291
1100,420,2.9,0.3,0.325319521,3.131223553,3.67290518,2.892661005,1.638856622,3.14084004,1362.416729,1.241571093,172.4887936,2174.169162,12.9880699,390.4501859
1200,420,2.9,0.3,0.353736025,2.870288257,3.662330931,3.155630187,1.711729916,3.275774767,1362.416729,1.241571093,172.4887936,2174.169162,12.9880699,420.9675229
1300,420,2.9,0.3,0.382203507,2.649496852,3.650884258,3.41859937,1.781624983,3.404202031,1362.416729,1.241571093,172.4887936,2174.169162,12.9880699,451.4102506
1300,420,3.826,0.337,0.228243922,4.611660664,3.703094769,3.41859937,1.781624983,3.428457003,1362.416729,1.241571093,172.4887936,2174.169162,15.25397179,302.7741146
